product_uid,name,category_keyword,price,review_count,average_rating,brand,product_type
8035617,Nescafe Latte Instant Coffee Sachets x7 126g,coffee,1.5,1147,3.9608,,BASIC
7489640,Douwe Egberts Pure Gold Instant Coffee Refill 150g,coffee,6.0,70,4.4286,,BASIC
2698946,Kenco Colombian Origins Instant Coffee 100g,coffee,5.2,46,4.7174,,BASIC
3787335,Nescafe Original Decaf Instant Coffee 190g,coffee,5.5,1230,4.8228,,BASIC
8145679,Nescafe Gold Blend Instant Coffee Refill 150g,coffee,5.8,6139,4.0547,,BASIC
8170697,Taylors of Harrogate Lazy Sunday Roast Ground Coffee 200g,coffee,5.75,51,4.3726,,BASIC
8170703,Taylors of Harrogate Rich Italian Roast Ground Coffee 200g,coffee,5.75,55,4.0545,,BASIC
7850034,L'OR Classique Instant Coffee 100g,coffee,7.5,34,3.3529,,BASIC
7585088,Kenco Millicano Americano Decaff Instant Coffee 100g,coffee,4.25,48,4.5625,,BASIC
8035465,Starbucks Caramel Latte Instant Coffee Sachets 5x23g,coffee,1.6,25,4.4,,BASIC
7802421,Nescafe Toffee Nut Latte Instant Coffee Sachets x7 130.2g,coffee,1.5,242,4.6736,,BASIC
7967443,"Sainsbury's Colombian Origin Instant Coffee, Taste the Difference 100g",coffee,3.5,123,4.252,,BASIC
7549970,Douwe Egberts Decaff Instant Coffee 95g,coffee,5.3,22,4.5,,BASIC
7745430,Kenco Millicano Americano Instant Coffee 170g,coffee,8.75,51,4.5098,,BASIC
6909648,"Sainsbury's Fairtrade Sumatra Mandheling Coffee Strength 4, Taste the Difference 227g",coffee,4.3,16,4.3125,,BASIC
7983560,Starbucks by Nespresso Decaf Espresso Coffee Pods x10,coffee,4.15,18,3.1667,,BASIC
2263960,Kenco Smooth Instant Coffee 100g,coffee,4.25,55,4.6545,,BASIC
7327949,Nescafe Gold Blend Intense Instant Coffee 190g,coffee,5.2,704,4.6392,,BASIC
8053066,Nescafe Latte Instant Coffee Sachets 12x15.5g,coffee,2.5,1147,3.9608,,BASIC
8035467,Nescafé Gold Alta Rica Instant Coffee 190g,coffee,9.4,428,4.1495,,BASIC
1134131,"Sainsbury's Fairtrade Kenyan Coffee Beans, Taste the Difference, Strength 3 227g",coffee,4.3,13,4.2308,,BASIC
3787380,Nescafé Original Instant Coffee 100g,coffee,4.35,71,3.8451,,BASIC
2035789,Mellow Bird's Instant Coffee Powder 100g,coffee,3.3,29,4.3448,,BASIC
2139531,Nescafé Origins Cap Colombia Instant Coffee 95g,coffee,4.0,236,4.0042,,BASIC
7688810,Clipper Fairtrade Organic Latin American Instant Coffee 100g,coffee,6.0,15,3.4667,,BASIC
8176399,Cafedirect 4 Organic Machu Picchu Ground Coffee 200g,coffee,4.5,21,4.3333,,BASIC
7688816,Clipper Fairtrade Organic Decaf Latin American Instant Coffee 100g,coffee,6.0,14,4.2857,,BASIC
2344393,Lavazza Caffe Espresso Ground Coffee 250g,coffee,5.0,47,4.766,,BASIC
3532607,illy Espresso Medium Roast Ground Coffee 250g,coffee,6.4,57,4.7368,,BASIC
7889082,L'OR Classique Instant Coffee 150g,coffee,6.95,53,3.8868,,BASIC
1399585,"Sainsbury's Rich Roast Instant Coffee Granules, Decaffeinated 200g",coffee,2.35,22,4.2273,,BASIC
3182420,Lavazza Crema e Gusto Ground Coffee 250g,coffee,5.75,51,4.8627,,BASIC
7963273,Arctic Coffee Caramel Latte 330ml,coffee,1.15,33,4.7576,,BASIC
7877449,Taylors of Harrogate Hot Lava Java Ground Coffee Bags x10,coffee,2.5,83,4.4819,,BASIC
7489686,Lavazza Qualita Rossa Coffee Beans 1kg,coffee,18.0,65,4.6769,,BASIC
7946481,"L'OR Espresso Ristretto Decaf, Intensity 9, Aluminium Coffee Capsules x10 52g",coffee,2.9,190,4.6895,,BASIC
8025500,Stamford Street Co. Instant Coffee Medium Strength 200g,coffee,2.3,30,3.4,,BASIC
7877453,Taylors of Harrogate Decaffe Ground Coffee Bags x10,coffee,2.5,73,4.2055,,BASIC
8013490,Lyons Go-Joe Compostable Coffee Bags x10 70g,coffee,2.9,30,3.5333,,BASIC
7096170,"Sainsbury's Fairtrade Sundried Quinchia Coffee Strength 4, Taste the Difference 227g",coffee,4.3,16,4.625,,BASIC
1133639,"Sainsbury's Fairtrade French Style Coffee, Strength 4 227g",coffee,3.6,45,2.9333,,BASIC
7948423,L'OR Intense Instant Coffee 150g,coffee,6.95,39,4.4359,,BASIC
7954165,"Sainsbury's Fairtrade Peruvian Machu Picchu Ground Coffee, Taste the Difference 227g",coffee,4.3,30,4.5667,,BASIC
3832691,Lavazza Qualita Oro Ground Coffee 250g,coffee,5.0,17,4.5882,,BASIC
7547422,Douwe Egberts Pure Gold Instant Coffee 95g,coffee,5.3,106,4.7925,,BASIC
8052901,Nescafe Gold Blend Roastery Collection Dark Roast Instant Coffee 95g,coffee,3.75,117,4.3675,,BASIC
3168479,Lavazza Caffe Espresso Coffee Beans 250g,coffee,5.0,60,4.5333,,BASIC
7634525,Lavazza Qualita Rossa Coffee Beans 250g,coffee,6.25,65,4.6769,,BASIC
7850082,Tassimo Kenco Americano Decaff Coffee Pods x16,coffee,4.75,407,4.2383,,BASIC
7096161,"Sainsbury's Fairtrade Colombian Coffee Strength 3, Taste the Difference 454g",coffee,8.6,71,4.3099,,BASIC
7954180,"Sainsbury's Fairtrade Colombian Decaff 100% Arabica Wholebean Coffee, Taste the Difference 227g",coffee,4.3,25,4.2,,BASIC
3531709,illy Espresso Roasted Coffee Beans 250g,coffee,6.4,73,4.7808,,BASIC
7635808,Rombouts Coffee Filter Papers 2 Cups x40,coffee,1.4,13,3.4615,,BASIC
3787328,Nescafe Original Decaf Instant Coffee 100g,coffee,4.35,2316,4.8238,,BASIC
2410838,Kenco Rich Instant Coffee 100g,coffee,4.25,53,4.4717,,BASIC
7712156,"Sainsbury's Latin American Coffee, SO Organic 227g",coffee,4.3,7,5.0,,BASIC
7799316,Cafédirect Fairtrade Machu Picchu Peru Instant Coffee 100g,coffee,6.3,18,4.7778,,BASIC
8088681,Taylors of Harrogate Flying Start Ground Coffee Bags x10 75g,coffee,2.5,142,4.4014,,BASIC
2028217,Yorkshire Tea Tea Bags x80,tea,3.75,84,4.2024,,BASIC
2668789,Yorkshire Tea Bags x240,tea,8.5,84,4.2024,,BASIC
7852970,Sainsbury's Red Label Fairtrade Decaf Tea Bags x80 250g,tea,1.75,144,4.4306,,BASIC
3124932,"Tetley Everyday Tea Bags, Softpack x240",tea,6.1,25,3.16,,BASIC
7852857,Sainsbury's Red Label Fairtrade Tea Bags x240 750g,tea,3.25,408,4.3211,,BASIC
6440496,Yorkshire Tea Decaf Tea Bags x80,tea,3.5,126,4.5873,,BASIC
2028071,Yorkshire Tea Tea Bags x160,tea,4.75,84,4.2024,,BASIC
2826769,PG Tips Original Tea Bags x160 464g,tea,4.9,378,4.1614,,BASIC
2827032,PG Tips Original Black Tea Bags x80,tea,2.7,378,4.1614,,BASIC
7852841,Sainsbury's Red Label Fairtrade Tea Bags x80 250g,tea,1.3,408,4.3211,,BASIC
2797717,Tetley Everyday Tea Bags Decaffeinated x80 250g,tea,2.75,23,3.7826,,BASIC
7852849,Sainsbury's Red Label Fairtrade Tea Bags x160 500g,tea,2.3,408,4.3211,,BASIC
7299060,Sainsbury's Infusions Peppermint Tea Bags x20,tea,0.95,195,4.3846,,BASIC
6617766,"Twinings Peppermint Tea, 20 Tea Bags",tea,2.8,26,4.5385,,BASIC
7901825,PG Tips Decaf Black Decaffeinated Tea Bags x70,tea,3.0,261,4.5057,,BASIC
2095844,Yorkshire Gold Tea Bags x80,tea,3.5,59,4.5932,,BASIC
670944,"Sainsbury's Earl Grey Tea Bags, Taste the Difference x100",tea,2.75,185,4.1838,,BASIC
3124895,"Tetley Everyday Tea Bags, Softpack x80",tea,2.5,25,3.16,,BASIC
3124901,"Tetley Everyday Tea Bags, Softpack x160",tea,4.95,25,3.16,,BASIC
1183689,Sainsbury's English Breakfast Tea Bags Taste the Difference x80,tea,2.6,43,4.5814,,BASIC
7299038,Sainsbury's Infusions Lemon & Ginger Tea Bags x20,tea,0.95,83,4.2289,,BASIC
7649579,Sainsbury's Infusions Peppermint Tea Bags x80,tea,3.2,195,4.3846,,BASIC
1264159,"Sainsbury's Earl Grey Decaff Tea Bags, Taste the Difference x50",tea,2.5,102,4.098,,BASIC
502061,Sainsbury's Assam Tea Bags Taste the Difference x80,tea,2.6,94,4.4681,,BASIC
7299045,Sainsbury's Infusions Camomile Tea Bags x20,tea,0.95,88,4.6023,,BASIC
6617747,"Twinings Lemon & Ginger Tea, 20 Tea Bags",tea,2.8,27,4.2963,,BASIC
7299034,"Sainsbury's Strawberry, Raspberry & Cranberry Tea Bags x20",tea,0.95,57,4.9474,,BASIC
7852238,Yorkshire Tea Decaf Tea Bags x160,tea,7.5,126,4.5873,,BASIC
7178799,Pukka Organic Three Mint Tea With Peppermint Home Compostable Herbal Tea Bags x20,tea,3.0,42,4.5238,,BASIC
2475868,Yorkshire Tea Loose Leaf Tea 250g,tea,3.4,55,4.6545,,BASIC
3379370,Tetley Everyday Tea Bags Decaffeinated x160,tea,6.35,23,3.7826,,BASIC
7491190,Pukka Organic Night Time Herbal Tea With Chamomile Home Compostable Sleep Tea Bags x20,tea,3.0,55,4.5091,,BASIC
8124995,Clipper Organic Everyday Tea Bags x80,tea,4.25,50,4.64,,BASIC
6829305,"Twinings Peppermint Tea, 80 Tea Bags",tea,4.5,26,4.5385,,BASIC
6574896,Tick Tock Rooibos Tea Bags x80,tea,3.0,19,4.5789,,BASIC
3860113,"Twinings Camomile & Honey Tea, 20 Tea Bags",tea,2.8,11,4.0909,,BASIC
7181086,Tetley Pure Green Tea x50 Tea Bags 100g,tea,3.0,12,4.4167,,BASIC
6020960,Yorkshire Gold Tea Bags x160,tea,7.3,59,4.5932,,BASIC
7572509,Pukka Organic Peppermint & Licorice Mint Tea Home Compostable Herbal Tea Bags x20,tea,3.0,44,4.3409,,BASIC
6617688,"Twinings Camomile Tea, 20 Tea Bags",tea,2.8,12,4.25,,BASIC
3380222,Yorkshire Tea Hard Water Tea Bags x80,tea,3.8,15,4.7333,,BASIC
8150884,Twinings English Breakfast Plant Based Tea Bags x80 200g,tea,5.0,42,4.8571,,BASIC
670937,"Sainsbury's Earl Grey Tea Bags, Taste the Difference x50",tea,2.0,185,4.1838,,BASIC
6617750,"Twinings Green Tea, 20 Tea Bags",tea,2.75,20,4.75,,BASIC
7853152,Sainsbury's Rooibos x80 Tea Bags 200g,tea,2.95,67,4.3134,,BASIC
7178818,Pukka Organic Three Ginger Tea Home Compostable Herbal Tea Bags x20,tea,3.0,39,4.1282,,BASIC
3309469,"Twinings Cranberry & Raspberry Tea, 20 Tea Bags",tea,2.8,14,4.9286,,BASIC
37556,Sainsbury's Assam Loose Tea Taste the Difference 125g,tea,2.5,78,3.9872,,BASIC
6830151,"Twinings Fennel Tea, 20 Tea Bags",tea,2.8,13,4.5385,,BASIC
7646119,Clipper Fairtrade Organic Green Tea x80 Tea Bags 160g,tea,3.0,74,4.7297,,BASIC
7181700,"Twinings Mint Green Tea, 20 Tea Bags",tea,2.75,11,4.6364,,BASIC
3877128,Tick Tock Rooibos Tea Bags x40,tea,2.5,19,4.5789,,BASIC
7852976,Sainsbury's Red Label Fairtrade Loose Tea 250g,tea,1.75,80,4.6,,BASIC
6677682,"Twinings English Strong Breakfast Tea, 80 Tea Bags",tea,5.8,14,4.8571,,BASIC
7502308,"Twinings Lemon & Ginger Tea, 80 Tea Bags",tea,4.5,27,4.2963,,BASIC
7852831,Sainsbury's Red Label Fairtrade Tea Bags x40 125g,tea,0.8,408,4.3211,,BASIC
7626653,Tea India Masala Chai Teabags x40,tea,3.2,87,4.7126,,BASIC
6524708,Tetley Redbush Tea Bags x40,tea,1.75,16,4.125,,BASIC
7647636,"Pukka Organic Lemon, Ginger & Manuka Honey Tea Home Compostable Herbal Tea Bags x20",tea,3.0,65,4.3231,,BASIC
7597027,"Twinings Spiced Ginger Tea, 20 Tea Bags",tea,2.8,22,4.7727,,BASIC
7872432,Clipper Organic Decaf Everyday Tea x80 Tea Bags 250g,tea,4.5,34,2.9412,,BASIC
7327548,Tetley Green Tea Decaffeinated x50 Tea Bags 100g,tea,3.0,11,4.4545,,BASIC
7767276,Sainsbury's Camomile Tea Bags x80 120g,tea,3.0,42,4.6667,,BASIC
3211205,"Twinings Strawberry & Raspberry Tea, 20 Tea Bags",tea,2.8,14,4.8571,,BASIC
4074625,"Lift Lemon Tea, Reduced Sweetness 165g",tea,1.7,12,4.1667,,BASIC
6004065,Clipper Organic White Tea x26 Tea Bags 45g,tea,1.5,11,4.5455,,BASIC
3425091,"Twinings Jasmine Green Tea, 20 Tea Bags",tea,2.75,25,4.6,,BASIC
7646036,"Twinings Ginger Green Tea, 20 Tea Bags",tea,2.75,11,4.5455,,BASIC
7645759,Teapigs Peppermint Leaves Tea Bags x15,tea,3.5,13,4.3846,,BASIC
7912725,Yorkshire Tea Malty Biscuit Brew 40 Tea Bags 112g,tea,2.0,70,4.2857,,BASIC
7629479,"Sainsbury's Fairtrade English Breakfast Fine Tea Loose Leaf, Taste the Difference 125g",tea,2.2,52,3.6731,,BASIC
8213381,PG Tips Original Tea Bags x240 696g,tea,5.0,44,4.75,,BASIC
7693274,Pukka Organic Supreme Matcha Green Herbal Tea Home Compostable Green Tea Bags x20,tea,3.0,40,4.425,,BASIC
7181066,Tetley Green Tea Lemon x50 Tea Bags 100g,tea,3.0,11,4.4545,,BASIC
7764851,Tick Tock Earl Grey Rooibos Tea Biodegradable Bags x40 90g,tea,2.25,16,3.5625,,BASIC
8049447,Taylors of Harrogate Yorkshire Tea Bags x40 125g,tea,2.0,84,4.2024,,BASIC
8150880,Twinings the Earl Grey Plant Based Tea Bags x80 200g,tea,5.0,40,4.525,,BASIC
7181698,"Twinings Lemon Green Tea, 20 Tea Bags",tea,2.75,16,4.75,,BASIC
7730639,Twinings Assam Tea Bags x80 200g,tea,5.8,13,3.7692,,BASIC
7853165,Sainsbury's Green Tea with Lemon x20 Tea Bags 38g,tea,0.85,33,4.3333,,BASIC
7563225,"Twinings Mango & Lychee Green Tea, 20 Tea Bags",tea,2.75,14,4.7857,,BASIC
7853136,Sainsbury's Extra Strong Red Label Fairtrade Tea Bags x80 250g,tea,2.25,109,4.7248,,BASIC
7853162,Sainsbury's Green Tea x80 Tea Bags 152g,tea,2.5,61,4.4098,,BASIC
502085,"Sainsbury's Kenya Tea Bags, Taste the Difference x80",tea,3.0,40,4.325,,BASIC
7998899,Stamford Street Co. Fairtrade Tea Bags x160 400g,tea,1.85,34,4.0,,BASIC
7730700,"Pukka Organic Chamomile, Vanilla & Manuka Honey Tea Home Compostable Herbal Tea Bags x20",tea,3.0,46,4.2174,,BASIC
7853159,Sainsbury's Green Tea x20 Tea Bags 38g,tea,0.85,61,4.4098,,BASIC
7567329,"Twinings Decaffeinated Green Tea, 20 Tea Bags",tea,2.75,11,4.5455,,BASIC
6869926,Tetley Redbush Tea Bags x80,tea,5.3,16,4.125,,BASIC
7852981,Sainsbury's Gold Label Fairtrade Tea Bags x80 250g,tea,2.25,69,4.4638,,BASIC
7885273,Sainsbury's Bedtime Infusion Tea Bags x20 36g,tea,1.9,99,4.4141,,BASIC
502078,"Sainsbury's Ceylon Tea Bags, Taste the Difference x80",tea,3.6,36,4.5,,BASIC
7853000,Sainsbury's Gold Label Fairtrade Loose Tea 250g,tea,2.0,47,3.8298,,BASIC
7768785,Tick Tock Rooibos Vanilla Tea Bags x40 80g,tea,2.25,10,4.6,,BASIC
7502323,"Twinings Green Tea, 80 Tea Bags",tea,4.5,20,4.75,,BASIC
1183764,"Sainsbury's Darjeeling Tea Bags, Taste the Difference x50",tea,2.2,30,3.7667,,BASIC
7181694,"Twinings Pure Camomile Tea, 80 Tea Bags",tea,4.5,13,5.0,,BASIC
8123143,Clipper Fairtrade Everyday Tea Bags x80 23g,tea,2.75,61,4.6557,,BASIC
7852997,Sainsbury's Gold Label Fairtrade Tea Bags x160 500g,tea,4.15,69,4.4638,,BASIC
7853169,Sainsbury's Green Tea with Mint x20 Tea Bags 38g,tea,0.85,29,4.4828,,BASIC
178259,"Sainsbury's Earl Grey Loose Tea, Taste the Difference 125g",tea,2.2,46,3.2174,,BASIC
7948388,"Twinings Decaffeinated Everyday Tea, 80 Tea Bags",tea,5.8,12,3.9167,,BASIC
2027371,Twinings English Breakfast Loose Tea 125g,tea,2.8,12,4.9167,,BASIC
7946643,"Twinings Superblends Glow with Strawberry, Cucumber & Green Tea, 20 Tea Bags",tea,2.5,11,4.2727,,BASIC
7853138,"Sainsbury's Fairtrade Tea Bags, SO Organic x80 250g",tea,2.25,22,4.1364,,BASIC
7764966,Pukka Organic Vanilla Chai Tea Home Compostable Herbal Tea Bags x20,tea,3.0,53,3.717,,BASIC
2812908,Yorkshire Gold Loose Tea 250g,tea,3.7,12,3.3333,,BASIC
37563,"Sainsbury's Kenya Loose Tea, Taste the Difference 125g",tea,2.2,33,4.0303,,BASIC
8151253,Twinings English Breakfast Plant Based Tea Bags x120 300g,tea,6.0,42,4.8571,,BASIC
7713079,Tetley Extra Strong Tea Bags x75,tea,2.75,12,4.0,,BASIC
8016872,"Twinings Raspberry & Lemon Fruit Tea, 20 Tea Bags",tea,2.5,16,4.8125,,BASIC
7946647,"Twinings Superblends Calm with Spiced Camomile & Vanilla, 20 Tea Bags",tea,2.5,15,4.7333,,BASIC
8101972,Clipper Fairtrade Restoring Roots Ginger & Turmeric Organic Tea Bags x20 36g,tea,1.7,51,4.7059,,BASIC
7645746,Teapigs Mao Feng Green Tea x15 Tea Bags 37.5g,tea,3.5,11,4.5455,,BASIC
2027319,Twinings Loose Leaf Earl Grey Tea 125g,tea,2.8,10,4.7,,BASIC
8150835,Twinings the Earl Grey Decaffeinated Plant Based Tea Bags x40 100g,tea,3.0,16,4.1875,,BASIC
7645754,Teapigs Chamomile Flowers Tea Bags x15,tea,3.5,10,4.6,,BASIC
7946655,"Twinings Superblends Digest with Spearmint, Apple & Rooibos, 20 Tea Bags",tea,2.5,12,5.0,,BASIC
401487,"Sainsbury's Darjeeling Loose Tea, Taste the Difference 125g",tea,2.2,22,3.1818,,BASIC
7807348,Sainsbury's Indian Chicken Tikka Masala with Pilau Rice Ready Meal for 1 400g,ready meal,3.0,318,4.2013,,BASIC
1190502,Sainsbury's Cottage Pie 400g (Serves 1),ready meal,3.75,275,4.3418,,BASIC
6302306,"Sainsbury's Beef Lasagne Ready Meal For 1, Taste the Difference 400g",ready meal,3.6,378,4.2778,,BASIC
6303134,Sainsbury's Chinese Sweet & Sour Chicken with Rice Ready Meal for 1 400g,ready meal,3.75,178,3.8708,,BASIC
6288597,"Sainsbury's Fish Pie, Taste the Difference 400g (Serves 1)",ready meal,4.2,375,3.248,,BASIC
6288331,"Sainsbury's Cottage Pie, Taste the Difference 400g (Serves 1)",ready meal,4.0,335,3.9702,,BASIC
1190687,Sainsbury's Sausages & Mash 400g (Serves 1),ready meal,3.75,148,3.9257,,BASIC
7333055,"Sainsbury's Fish Pie, Taste the Difference 800g (Serves 2)",ready meal,7.95,375,3.248,,BASIC
7168021,"Sainsbury's Chicken & King Prawn Paella, Taste the Difference 800g (Serves 2)",ready meal,7.75,106,3.4811,,BASIC
1235005,Sainsbury's Chinese Chicken Chow Mein Ready Meal for 1 400g,ready meal,3.75,139,3.9065,,BASIC
1190847,Sainsbury's Indian Chicken Tikka Masala Ready Meal Main For 2 400g,ready meal,4.35,159,4.239,,BASIC
7807364,Sainsbury's Indian Chicken Korma with Pilau Rice Ready Meal for 1 400g,ready meal,3.0,175,3.8629,,BASIC
7856369,Sainsbury's Beef Lasagne Ready Meal For 1 400g,ready meal,3.75,258,4.0,,BASIC
7807379,Sainsbury's Indian Chicken Jalfrezi with Pilau Rice Ready Meal for 1 400g,ready meal,3.0,173,4.4335,,BASIC
7802533,"Sainsbury's Chicken Tikka Masala with Pilau Rice, Taste the Difference Ready Meal for 1 400g",ready meal,4.35,72,3.7083,,BASIC
7856805,Sainsbury's Tuna Pasta Bake Melt Ready Meal For 1 400g,ready meal,3.75,119,4.3866,,BASIC
7420177,Sainsbury's Chinese Crispy Lemon Chicken Ready Meal Main For 2 350g,ready meal,4.35,97,3.8557,,BASIC
7856731,Sainsbury's Spaghetti Carbonara Ready Meal For 1 400g,ready meal,3.75,165,4.0788,,BASIC
7856165,Sainsbury's Ham & Mushroom Tagliatelle Ready Meal For 1 400g,ready meal,3.75,131,4.4504,,BASIC
7542221,Sainsbury's Chinese Chicken Curry & Rice Ready Meal For 1 400g,ready meal,3.75,94,3.766,,BASIC
7876897,Sainsbury's Mini Macaroni Cheese Ready Meal For 1 250g,ready meal,2.3,97,4.3505,,BASIC
7542205,Sainsbury's Thai Green Chicken Curry with Sticky Jasmine Rice Ready Meal for 1 400g,ready meal,3.75,84,4.0833,,BASIC
7856776,Sainsbury's Tomato & Mozzarella Pasta Bake Ready Meal For 1 400g,ready meal,3.75,130,4.5769,,BASIC
1164862,Sainsbury's Indian Aloo Saag Ready Meal Side For 2 300g,ready meal,2.6,89,3.764,,BASIC
7856820,Sainsbury's Vegetable Lasagne Ready Meal For 1 400g,ready meal,3.75,124,4.2661,,BASIC
7768107,Sainsbury's Chinese Crispy Sweet & Sour Chicken Ready Meal Main For 2 350g,ready meal,4.35,85,3.2706,,BASIC
7872411,Sainsbury's Indian Butter Chicken with Pilau Rice Ready Meal for 1 400g,ready meal,3.0,129,4.2946,,BASIC
7542386,"Sainsbury's Chicken Tikka Masala & Rice, Be Good To Yourself Ready Meal for 1 380g",ready meal,3.75,37,3.6216,,BASIC
7807322,Sainsbury's Indian King Prawn Makhani with Pilau Rice Ready Meal for 1 400g,ready meal,3.0,151,3.4106,,BASIC
1191691,Sainsbury's Indian Bombay Potato Ready Meal Side For 2 300g,ready meal,2.6,120,4.1333,,BASIC
7318958,Sainsbury's Singapore Style Noodles Ready Meal for 1 400g,ready meal,4.35,85,3.3059,,BASIC
7811440,Sainsbury's Indian Vegetable Biryani with Basmati Rice Ready Meal for 1 400g,ready meal,3.0,160,3.9188,,BASIC
7856475,Sainsbury's Sausage Pasta Bake Ready Meal For 1 400g,ready meal,3.75,108,4.287,,BASIC
7808239,Sainsbury's Indian Chicken Tikka Biryani with Basmati Rice Ready Meal for 1 400g,ready meal,3.0,78,3.6795,,BASIC
7807485,Sainsbury's Indian Pilau Rice Ready Meal Side For 2 400g,ready meal,2.5,35,4.7143,,BASIC
7462064,Sainsbury's Beef Lasagne Ready Meal For 2 750g,ready meal,4.25,258,4.0,,BASIC
7318791,Sainsbury's Chinese Beef In Black Bean & Rice Ready Meal for 1 400g,ready meal,4.25,53,3.4906,,BASIC
7856748,Sainsbury's Spaghetti Meatballs Ready Meal For 1 400g,ready meal,3.75,69,4.3043,,BASIC
7802519,"Sainsbury's Kashmiri Chicken Korma with Pilau Rice, Taste the Difference Ready Meal for 1 400g",ready meal,4.35,94,3.2872,,BASIC
7807468,Sainsbury's Indian Vegetable Masala Ready Meal Side For 2 300g,ready meal,2.6,83,4.4819,,BASIC
1210958,Sainsbury's Indian Chicken Jalfrezi Ready Meal Main For 2 400g,ready meal,4.35,76,4.2632,,BASIC
7807390,Sainsbury's Indian Chicken Madras with Pilau Rice Ready Meal for 1 400g,ready meal,3.0,54,3.7778,,BASIC
1210941,Sainsbury's Indian Saag Paneer Ready Meal Side For 2 300g,ready meal,2.6,53,4.2264,,BASIC
1191073,Sainsbury's Indian Butter Chicken Ready Meal Main For 2 400g,ready meal,4.35,73,3.5753,,BASIC
7542408,"Sainsbury's Chicken Jambalaya, Be Good To Yourself Ready Meal for 1 400g",ready meal,3.75,50,4.1,,BASIC
7964475,"Sainsbury's Vintage Cheddar Macaroni Cheese Ready Meal For 2, Taste The Difference 750g",ready meal,7.75,430,4.5884,,BASIC
7856466,Sainsbury's Bolognese Pasta Bake Melt Ready Meal For 1 400g,ready meal,3.75,80,4.2375,,BASIC
1191707,Sainsbury's Indian Tadka Daal Ready Meal Side For 2 300g,ready meal,2.6,82,4.0488,,BASIC
8031778,Plant Pioneers Vegan Tikka Masala & Pilau Rice Ready Meal for 1 400g,ready meal,3.6,138,3.7319,,BASIC
7977135,Sainsbury's Four Cheese Filled Ravioli Ready Meal For 1 400g,ready meal,3.75,51,3.8627,,BASIC
1190977,Sainsbury's Indian Chicken Madras Ready Meal Main For 2 400g,ready meal,4.35,51,3.451,,BASIC
1191066,Sainsbury's Indian Chicken Korma Ready Meal Main For 2 400g,ready meal,4.35,39,3.3077,,BASIC
1184259,Sainsbury's Chinese Crispy Chilli King Prawns Ready Meal Main For 2 300g,ready meal,4.5,27,3.7037,,BASIC
7807338,Sainsbury's Indian Lamb Rogan Josh with Pilau Rice Ready Meal for 1 400g,ready meal,3.0,53,2.6226,,BASIC
7767991,Sainsbury's Chinese Crispy Chilli Beef Ready Meal Main For 2 300g,ready meal,5.0,56,3.0536,,BASIC
7856043,Sainsbury's Chicken Arrabbiata Ready Meal For 1 400g,ready meal,3.75,85,4.3059,,BASIC
7964617,"Sainsbury's Spinach & Ricotta Cannelloni Ready Meal For 1, Taste the Difference 400g",ready meal,4.0,116,3.5948,,BASIC
8092081,Charlie Bigham's Cottage Pie Meals 325g,ready meal,6.5,42,4.119,,BASIC
7807396,Sainsbury's Indian Chicken Balti with Pilau Rice Ready Meal for 1 400g,ready meal,3.0,40,4.025,,BASIC
7964497,"Sainsbury's Chicken & Bacon Pasta Bake Ready Meal For 2, Taste The Difference 750g",ready meal,7.75,93,3.8172,,BASIC
7767772,Sainsbury's Chinese Vegetable Chow Mein Ready Meal Side For 2 350g,ready meal,2.75,56,3.4286,,BASIC
7767792,Sainsbury's Chinese Special Fried Rice Ready Meal Side For 2 400g,ready meal,4.5,39,3.359,,BASIC
7964628,"Sainsbury's Aubergine & Cheddar Bake Ready Meal For 1, Taste the Difference 350g",ready meal,4.0,73,3.7123,,BASIC
7964615,"Sainsbury's Pancetta & Three Cheese Carbonara Ready Meal For 1, Taste the Difference 375g",ready meal,4.0,46,3.4565,,BASIC
8038391,Charlie Bigham's Moussaka Meals 655g,ready meal,9.95,19,4.0,,BASIC
8092091,Charlie Bigham's Meatballs Al Forno Meals 325g,ready meal,6.5,39,3.9744,,BASIC
8190190,Little Dish Lasagnette Kid's Meal 1-5 yrs 200g,ready meal,3.0,61,4.5246,,BASIC
8193802,Cathedral City Cottage Pie Meal For One 400g,ready meal,4.25,85,4.3059,,BASIC
8181986,The Gym Kitchen Thai Green Chicken Curry Ready Meal for 1 400g,ready meal,4.0,24,3.625,,BASIC
8181992,The Gym Kitchen Chicken Tikka Ready Meal for 1 400g,ready meal,4.0,19,4.1579,,BASIC
8193808,Cathedral City Macaroni Cheese Meal For One 400g,ready meal,4.25,70,4.2,,BASIC
8069495,BOL One Pot Meal Coconut Lentil Turmeric Daal 450g,ready meal,3.25,42,4.5476,,BASIC
8069594,BOL One Pot Meal Spanish Butter Bean Stew 450g,ready meal,3.25,51,3.7843,,BASIC
8169313,"Sainsbury's Thai Red Prawn Curry with Jasmine Rice Ready Meal For 1, Taste the Difference 400g",ready meal,4.35,40,3.325,,BASIC
8093739,Sainsbury's Chinese Teriyaki Chicken with Sticky Jasmine Rice Ready Meal For 1 400g,ready meal,3.75,21,4.5714,,BASIC
8193806,Cathedral City Lasagne Meal For One 400g,ready meal,4.25,71,3.9296,,BASIC
8168543,"Sainsbury's Meal for 1 Paneer Tikka Masala with Cumin Rice, Limited Edition 400g",ready meal,3.0,37,4.1622,,BASIC
